Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
25-08-2022,11:17 AM,210117,Anisha,29-Apr-22,0117,10,21:08,04-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,M.B Road,Near Rajiv Gandhi Stadium,Bardarpur,28,77,A pedestrian was been hit by an unknown vehicle and was taken to the hospital where he was declared as brought dead.,,,,,,,3517,1,North-West,Unknown
25-08-2022,11:17 AM,210122,Anisha,29-Apr-22,0122,10,01:50,08-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,MB Road,Near TKD Metro Station,,28,77,A motorcyclist was been hit by a car. The victim was declared dead during the treatment.,,,,,,,3518,1,North-West,Unknown
25-08-2022,11:17 AM,210207,Anisha,29-Apr-22,0207,10,22:00,10-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,At Mathura Road,Near Police Station,Badarpur,28,77,A pedestrian was hit by an unknown vehicle where he died on the spot.,,,,,,,3519,0,South-West,Unknown
25-08-2022,11:17 AM,210490,Anisha,29-Apr-22,0490,10,22:00,27-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Under Pass Railway Track,MB Road,,29,77,The motorcyclist and a pillion rider were hit by an unknown vehicle. They were taken to the hospital in an ambulance where the rider died.,,,,,,,3520,1,West,Unknown
25-08-2022,11:17 AM,210592,Anisha,29-Apr-22,0592,10,11:30,20-10-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Badarpur Border,Near Toll Tax,,28,77,An unknown vehicle hitted the motorcyclist and the pillion rider due to which after admitting them to the hospital and during the treatment the pillion rider died.,,,,,,,3521,0,South,Same Direction
25-08-2022,11:17 AM,210636,Anisha,29-Apr-22,0636,10,09:30,30-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,In front of TKD Metro Station Flyover,From Faridabad to Delhi Side,,29,77,A motorcyclist was been hit by an unknown vehicle and due to this the motorcyclist died.,,,,,,,3522,0,North,Unknown
25-08-2022,11:17 AM,210639,Anisha,29-Apr-22,0639,10,21:40,01-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of NTPC,Between metro pillar no. 126-127,Mathura Road,29,77,A pedestrian was hit by an unknown truck and due to this he died.,,,,,,,3523,2,North,Unknown
25-08-2022,11:17 AM,210657,Anisha,29-Apr-22,0657,10,22:30,16-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Main Mathura Road,Infront of Harley Davidson Bike Showroom,,29,77,An unknown vehicle hitted the pedestrian and due this he died on the spot.,,,,,,,3524,2,North,Unknown
25-08-2022,11:17 AM,210356,Anisha,29-Apr-22,0356,3,,02-07-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Lakad Market, Sultanpuri",,,29,77,A pedestrian was hit by an unknown vehicle.,,,,,,,3525,0,,Unknown
25-08-2022,11:17 AM,210366,Anisha,29-Apr-22,0366,4,17:55,11-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Captain Gaur Marg,Near Okhla Mandi,"Sri Niwas Puri Depot, New Delhi",29,77,A pedestrian was hit by a motorcycle and he was taken to the hospital by a pedestrian.,,,,,,,3526,3,South-East,Unknown
25-08-2022,11:17 AM,210148,Anisha,29-Apr-22,0148,11,02:15,30-05-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Bahadurgarh Road,Near Bara Corner,"Azad Market, Delhi",29,777,A pedestrian was hit by a car driver. She was taken to the hospital by her husband who was with him while this crash happened.,,,,,,,3527,0,South-East,Same Direction
25-08-2022,11:17 AM,210131,Anisha,29-Apr-22,0131,12,18:55,30-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Kasturba Gandhi Marg,Infront of  Kothi No.1,,29,77,A motorcyclist was been hit by an unknown vehicle driver who ran away from the site along with his vehicle.,,,,,,,3528,2,South,Unknown
25-08-2022,11:17 AM,210012,Anisha,30-Apr-22,0012,13,22:30,03-01-2021,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Petrol Pump, Gas Godown",,,29,77,"A motorcyclist who was drunk and a pillion rider were been hit by a car from their side due to which they fell and the motorcyclist was brutally injured whereas the pillion rider was having no injury. The car driver on seeing the motorcyclist injured, ran away from the spot.",,,,,,,3529,3,N/A,Perpendicular Direction
25-08-2022,11:17 AM,210025,Anisha,30-Apr-22,0025,13,,10-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Main Road,Near Big Gol Chakar,Sector 1 DSIIC Bhawan,29,77,A motorcyclist was been hit by an unknown vehicle due to which the victim was taken to the hospital where he was declared as brought dead.,,,,,,,3530,2,East,Unknown
25-08-2022,11:17 AM,210131,Anisha,30-Apr-22,0131,13,09:00,12-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Jhanda chowk,Tempo Stand N-Block,"Sector-3 DSIIC Bhawan, Delhi",29,77,A motorcyclist was been hit by an unknown vehicle and when taken the victim to the hospital he was declared as brought dead.,,,,,,,3531,4,N/A,Unknown
25-08-2022,11:17 AM,210187,Anisha,30-Apr-22,0187,13,21:32,12-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Sector-2, M-Block-114",Bawana,Delhi,29,77,A pestrian was been hit by an unknown vehicle and was taken to the hospital for the treatment.,,,,,,,3532,3,South-West,Unknown
25-08-2022,11:17 AM,210225,Anisha,30-Apr-22,0225,13,19:54,20-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Lal Flat, Sector 3","DSIIC Bhawan, Delhi",,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where the doctor declared patient not responding and unconscious and also refered the victim to higher center for further treatment.,,,,,,,3533,3,N/A,Unknown
25-08-2022,11:17 AM,210248,Anisha,30-Apr-22,0248,13,10:30,30-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Majriya Chowk,Village Pooth Khurd,Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital by a private ambulance and was declared dead by the doctor.,,,,,,,3534,2,N/A,Unknown
25-08-2022,11:17 AM,210250,Anisha,30-Apr-22,0250,13,20:58,02-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Sector-2, Nahar",DSIIDC,,29,77,"A car's driver was hit by an unknown vehicle and when taken to theh hospital, the victim was declared as brought dead.",,,,,,,3535,2,North-East,Unknown
25-08-2022,11:17 AM,210302,Anisha,30-Apr-22,0302,13,18:45,24-05-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Kanjhawala Chowk, Main road","Bawana, Delhi",,29,77,A pedestrian was been hit by a bus driver who was turning his bus at a very high speed. The pedestrian was taken to the hospital by an electric vehicle where he was declared dead by the doctor.,,,,,,,3536,2,N/A,Perpendicular Direction
25-08-2022,11:17 AM,210310,Anisha,30-Apr-22,0310,13,06:09,26-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Village Herawali Chowpal,,,29,77,A pedestrian was been hit by an unknown vehicle. He was taken to the hospital by an ambulance where he was treated.,,,,,,,3537,2,N/A,Unknown
25-08-2022,11:17 AM,210371,Anisha,30-Apr-22,0371,13,05:30,07-06-2021,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Auchandi Border,Delhi,,29,77,A motorcyclist got hit from the side of the forward moving car who was turning his car without giving any indicator. The pillion rider was taken to the hospital by the same car and it's driver ran away after leaving them to the hospital.,,,,,,,3538,6,South-West,Same Direction
25-08-2022,11:17 AM,210395,Anisha,30-Apr-22,0395,13,21:00,19-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Mangalam Hospital,Puth Bawana Road,,29,77,A motorcyclist and a pillion rider were been hit by an unknwn vehicle where the pillion rider was crushed and was taken to the hospital and was declared as brought dead.,,,,,,,3539,2,South-West,Unknown
25-08-2022,11:17 AM,210514,Anisha,30-Apr-22,0514,13,06:00,16-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Shri Krishna Gaushala,In front of Bharat Petrol Pump,,29,77,A cyclist was been hit by a car. The victim was taken to the hospital by the same car where the doctor declared the victim as brought dead.,,,,,,,3540,3,N/A,Unknown
25-08-2022,11:17 AM,210637,Anisha,01-May-22,0637,13,08:05,13-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Main Road Puth, Bawana",In front of Aman Petrol Pump,,29,77,The pedestrians were been hit by a speeding tractor and one of the pedestrian died on the spot. The other pedestrian got injured. The tractor then went on to hit the car which was parked in the petrol pump. The tractor's driver then ran away from the site.,,,,,,,3541,4,N/A,Same Direction
25-08-2022,11:17 AM,210755,Anisha,01-May-22,0755,13,07:00,13-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,Pooth Khurd Road,In front of Gaushala,"Bawana Road, Delhi",29,77,The pedestrian were been hit by a canter truck which was coming from behind. The canter's driver hitted the pesdestrians and ran away from the spot due to which one of the pedestrian died on the spot and the other was been treated at the hospital.,,,,,,,3542,2,N/A,Same Direction
25-08-2022,11:17 AM,210913,Anisha,01-May-22,0913,13,00:20,09-11-2021,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Bada Gok Chakar,"Sector-4,DSIIDC","Bawana, Delhi",29,77,The motorcyclist was been hit by a truck which was coming from wrong side. The pillion rider got up and was trying to catch the truck driver with the help of another car. After reaching the hospital the motorcyclist was declared brought dead by the doctor.,,,,,,,3543,2,N/A,Opposite Direction
25-08-2022,11:17 AM,210987,Anisha,01-May-22,0987,13,22:30,07-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Firni Road, Sector-3","Bawana, Delhi",,29,77,A motorcyclist was been hit by an unknown vehicle and after taking him to the hospital by a PCR car the victim was declared as brought dead.,,,,,,,3544,4,N/A,Unknown
25-08-2022,11:17 AM,210137,Anisha,01-May-22,0137,14,17:09,12-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Kali Mata Mandir,"Carriage Way Sector-32, Rohini",,29,77,"A pedestrian was been hit by an unknown vehicle and when the CAT ambulance arrived there, the victim was declared as dead.",,,,,,,3545,3,N/A,Unknown
25-08-2022,11:17 AM,210158,Anisha,01-May-22,0158,14,19:00,19-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,100 Foota Road,Opposite Bharat Vihar,,29,77,A pedestrain was been hit by an unknown vehicle and was admitted to the hospital.,,,,,,,3546,1,N/A,Unknown
25-08-2022,11:17 AM,210281,Anisha,02-May-22,0281,14,21:45,17-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of Shamshan Ghat,Gram Sabha Booth,"Kalan, Delhi",29,77,A pedestrian was been hit by an unknown vehicle and was taken to the hospital by a public person where the doctor declared the victim as dead.,,,,,,,3547,2,N/A,Unknown
25-08-2022,11:17 AM,210425,Anisha,02-May-22,0425,14,15:00,17-09-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of DDA Park,"Sector-24, Rohini",,29,77,A bus driver was trying to overtake the scooty rider but the bus got touch in the footpath which was on the right side and the bus was disbalance due to which it touched the scooty rider on it's left side. The scooty rider and the scooty came under the left tyre which was on the back side of the bus. Due to this the rider died on the spot.,,,,,,,3548,2,N/A,Same Direction
25-08-2022,11:17 AM,210475,Anisha,02-May-22,0475,14,12:30,20-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,100 Foota Road,"Near Police Station, Begumpur",Delhi,29,77,A motorcyclist was been hit by an unknown vehicle and the victim was been declared as brought dead by the doctor after the hospital.,,,,,,,3549,1,N/A,Unknown
25-08-2022,11:17 AM,210506,Anisha,02-May-22,0506,14,15:00,06-11-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Main Road, Sector 23-24",Rohini,,29,77,A pillion rider got injured after been hit on the divider of the road. The doctor declared the pillion rider as brought dead.,,,,,,,3550,1,N/A,Same Direction
25-08-2022,11:17 AM,210578,Anisha,02-May-22,0578,14,16:00,11-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Prem Aadhar Hospital,"Deep Vihar, Sector-24",Rohini,29,77,"A pedestrian was been hit by an unknown vehicle. When taken him to the hospital, the doctor declared him as brought dead.",,,,,,,3551,2,South,Unknown
25-08-2022,11:17 AM,210266,Anisha,02-May-22,0266,15,00:30,29-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Delhi Darbar Road,Near Delhi Darbar Restaurant,,29,77,A scooty rider was been hit by a motorcyclist who ran away from the spot. After that a CAT ambulance came and where the scooty rider wa declared as dead.,,,,,,,3552,1,South,Unknown
25-08-2022,11:17 AM,210415,Anisha,02-May-22,0415,15,22:25,21-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Bhagat Singh Park,Yamuna Park,Delhi,29,77,A pedestrian was hit by an unknown vehicle and was declared as brought dead by the doctor.,,,,,,,3553,1,East,Unknown
25-08-2022,11:17 AM,210028,Anisha,02-May-22,0028,16,21:30,15-01-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Gurudwara,Gurjar Chowk,"Mukundpur, Delhi",28,77,A motorcyclist was been hit by a JCB tractor and the motorcyclist got injured and died on the spot.,,,,,,,3554,4,East,Unknown
25-08-2022,11:17 AM,210040,Anisha,02-May-22,0040,16,15:00,24-01-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Behind Guru Nanak Dev Colony,Village Jhimmer,Bhalswa Dairy,29,77,The victim was a child and he was made sit by the tractor's driver on the side seat corner of the tractor. Then the driver drove very carelessly and the child fell down and came under the back side of the tyre.,,,,,,,3555,2,East,Not Applicable
25-08-2022,11:17 AM,210053,Anisha,02-May-22,0053,16,10:55,03-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Radha Krishna Mandir,Under pass Mukhraba Chowk,,29,77,"A pedestrian was hit by an unknown vehicle and when taken to the hospital by the CAT ambulance, the doctor declared as brought dead.",,,,,,,3556,3,North,Unknown
25-08-2022,11:17 AM,210100,Anisha,02-May-22,0100,16,13:00,01-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,GT Road,Near Radha Krishan Murti,Bhalswa Dairy,29,77,A pedestrian was been hit by a tempo driver who was coming in speed and hit the victim on the spot. The PCR car came and took the victim where she was declared dead by the doctor.,,,,,,,3557,1,West,Unknown
25-08-2022,11:17 AM,210110,Anisha,04-May-22,0110,16,07:30,08-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"T-Point, Gali No. 7","Swaroop Nagar, Delhi",,29,77,An unknown vehicle drove his/her vehicle on the pedestrain and crushed his face.,,,,,,,3558,2,N/A,Unknown
25-08-2022,11:17 AM,210255,Anisha,04-May-22,0255,16,01:39,09-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,National Highway,In front of Land Fill,"Bhalswa Dairy, Delhi",29,77,A motorcyclist was been hit by an unknown vehicle due to which the motorcyclist was been taken to the hospital for the treatment.,,,,,,,3559,2,N/A,Unknown
25-08-2022,11:17 AM,210294,Anisha,04-May-22,0294,16,20:30,29-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Towards Sonepath to Delhi Road,"GTK Road, Near Karnal By pass","Opposite I.P. CNG Pump, Delhi",29,77,A pedestrian was been hit by an unknown vehicle and was found dead on the spot when the CAT ambulance came.,,,,,,,3560,2,North,Unknown
25-08-2022,11:17 AM,210338,Anisha,05-May-22,0338,16,20:30,11-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Ganda Nala Service Road,Near Burari Flyover,"Bhalswa Dairy, Delhi",29,77,A pedestrian was been hit by a car driver and ran away from the spot. The victim was taken to the hospital in an auto rickshaw where the doctor stated the victim as head injury.,,,,,,,3561,3,N/A,Same Direction
25-08-2022,11:17 AM,210600,Anisha,05-May-22,0600,16,19:00,15-08-2021,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Near Mukraba Chowk,,,29,77,A scooty rider and a pillion rider was been hit by a speeding car which was coming from behind and touched their scooty from right side. They lost their balance and fell due to which when taken to the hospital the doctor declared dead to the scooty rider.,,,,,,,3562,1,West,Same Direction
25-08-2022,11:17 AM,210691,Anisha,05-May-22,0691,16,06:30,25-09-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,GTK Road,Near Libaspur Bus Stand,,29,77,A tempo was been hit by a truck from behind and the truck driver ran away from the spot. The tempo driver was taken to the hospital by a CAT ambulance where the doctor declared him as brought dead,,,,,,,3563,1,N/A,Same Direction
25-08-2022,11:17 AM,210363,Anisha,05-May-22,0363,16,15:45,19-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Mukundpur Chowk,Near Jheel Service Road,"Mukundpur, Delhi",29,77,A pedestrian was been hit by a tempo driver and after which the driver ran away with his vehicle. The pedestrian was taken to the hospital where the doctor refered him to take to higher center for treatment.,,,,,,,3564,1,East,Same Direction
25-08-2022,11:17 AM,210727,Anisha,05-May-22,0727,16,21:00,08-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Ring Road Libaspur,Near Bus Stand,,29,77,A motorcyclist was been hit by an unknown vehicle where the victim was taken to the hospital where the doctor declared him to be as brought dead.,,,,,,,3565,3,East,Unknown
25-08-2022,11:17 AM,210109,Anisha,05-May-22,0109,17,23:35,09-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,In front of H No.245,"Nimri Colony, Bharat nagar",,29,77,A pedestrian was been hit by an unknwon vehicle. He was taken to the hospital by a PCR car where the doctor declared as patient was unconscious and unfit for the statement.,,,,,,,3566,1,N/A,Unknown
25-08-2022,11:17 AM,210515,Anisha,05-May-22,0515,17,17:00,26-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Main Road,In front of Murga Market,,29,77,A crash occurred between a two wheeler and a four wheeler. The two wheeler rider was taken to the hospital where the doctor as patient unconscious.,,,,,,,3567,1,N/A,Unknown
25-08-2022,11:17 AM,210679,Anisha,05-May-22,0679,17,21:45,20-11-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,In front of Shop No. 20,"Wazirpur, JJ Colony",,29,77,A pedestrian was been hit by a speeding car. The car's driver ran away from the site and the pedestrian was been taken to the hospital where she was checked by the doctor and was declared dead.,,,,,,,3568,1,N/A,Same Direction
25-08-2022,11:17 AM,210693,Anisha,05-May-22,0693,17,22:30,25-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,In front of Laxmi Bai College,"Ashok Viahar, Delhi",,29,77,A scooty rider was been hit by an unknown vehicle. The victim was been taken to the hospital by a CAT ambulance where the victim was been refered to higher center and during his treatment he was declared as dead.,,,,,,,3569,2,North,Unknown
25-08-2022,11:17 AM,210105,Anisha,05-May-22,0105,18,23:00,15-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Main Najafgarh Road,Near Metro Pillar No.756,"Gulab Bagh, Uttam Nagar, Delhi",29,77,A car met with a crash due to which the car's passenger was injured and was taken to the hospital where the doctor declared him as brought dead.,,,,,,,3570,5,N/A,Unknown
25-08-2022,11:17 AM,210449,Anisha,05-May-22,0449,18,03:00,19-05-2021,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Main Najafgarh Road,Near Metro Pillar No.767,"Uttam Nagar, Delhi",29,77,A motorcyclist and it's pillion riders was been hit by a car which took U-turn suddenly due to which it hitted the motorcyle. The rider's helmet got removed when he slipped from the bike and his head went to hit on the divider.The pillion riders got injured too. When reaching the hospital the rider was declared as brought dead and the pillion riders were treated.,,,,,,,3571,5,West,Perpendicular Direction
